Gene Symbol	Output	NSG	WT	IO
Arid4a	-0.1140807697720337	-0.009224246454292448	-0.24176618814612902	-0.05926320226605009
Arid4b	0.26791458560665454	0.1046749256172066	-0.2944779828461843	-0.35630901004595444
Arid5a	-0.0854200269226028	0.43544094705959785	0.2541599122065528	0.3102958541473249
Arid5b	-0.07417532758608833	0.21099569440359464	-0.041141603548485894	-0.11056888157251821
Arntl	-0.0042886272450553655	-0.22397358313700644	0.15807503095750366	0.272315199329179
Arrb1	0.006568651545143263	-0.08147105440907071	-0.0767057858302702	-0.021525752176324298
Asf1a	0.13554273979338968	-0.20616764473321478	-1.1206513204687405	-1.5180489049778256
Asf1b	-0.006590784890381729	0.005388866857490219	-0.17970405271901405	-0.058446752628366926
Ash1l	-0.22920735395231717	0.41589165968969793	-0.1629057874463239	-0.20926689589974715
Ash2l	-0.8826601851556807	0.12571502221480552	-0.13558255030115982	0.49582307531524533
Asxl1	0.017453735853375656	-0.2076949926755907	-0.17418775306944692	-0.13677096471353367
Asxl2	-0.1658346778350329	-0.009610494851678577	-0.36522475056348275	-0.44720804156310034
Asxl3	-0.08417169216222405	0.13610533223124013	-0.008833616759845231	0.04758568298802115
Atad2	-0.35631299346561335	-0.6156809603438719	0.4577547885621991	0.3896288776092849
Atad2b	-0.04366471645545437	-0.1718465685191314	0.17590543029145486	0.12480362678957409
Atf2	-0.23034171501201758	0.07490148905319635	0.017859131071885786	-0.1126804282609235
Atf7ip	-0.01965163396187126	-0.3005167567945444	-0.24691897686335398	-0.1277431293871061
Atf7ip2	-0.07263944296843512	0.0712397690503956	-0.10282966302901186	-0.04911367790098862
Atm	-1.0271088110261724	0.5165595812738463	-0.2775880013535929	-0.15956581246662369
Atn1	0.25302814240679966	-0.23335337904521503	-0.05943134750923629	-0.3470050478768689
Atr	-0.45137776042035055	0.38469572366764665	-0.14223035752458837	-0.052338609508262114
Atrx	-0.7216530340841502	-0.14459750881833744	-0.2916863727098375	-0.1762279541552021
Atxn7	0.6982564626219077	-0.44773473249722695	-0.025676125415174982	-0.1284540614653442
Atxn7l3	0.2671749623603197	0.49936044671871205	-0.3838870051118199	-0.1952286980895882
Aurka	-0.16726415398246874	-0.05373946242952876	-0.22705537905172848	-0.0903348405347818
Aurkb	-0.4175830878361877	-0.27215611195536843	0.4598901179628139	0.8325766824829417
Aurkc	0.13894537285733877	-0.21352271075094045	-0.4463893568769775	-0.2433079813853194
Babam1	-0.25757478344174384	0.2592368928445495	0.10104554203057188	-0.13586447048891528
Babam2	-0.1933125766520126	0.22509438363282416	-0.08223068983267044	-0.13221078455375077
Bahd1	0.49389386197197443	-0.4836520270264925	-0.2123637467121534	-0.48909654851656864
Banp	-0.4703799855050219	0.050733629782813074	0.28918571261621034	0.21700512827448112
Bap1	-1.2596031854433056	0.2612833162150216	0.27363357258027027	0.2510468728368354
Bard1	-0.37737177745029354	-0.3486348738975377	0.07109515969954844	0.1702727095330322
Baz1a	-0.6792290288290656	0.6972995698321736	-0.015030695165356054	-0.04948629736720977
Baz1b	-1.3088882442892065	0.29593276295364257	0.04576696095402514	-0.0016980376731056863
Baz2a	-0.13953070952931487	-0.18207605844818175	-0.048368821547829115	-0.17560656310635583
Baz2b	-0.16536813847073029	0.20989981433404825	-0.03875746533667083	-0.056243804320263824
Bcor	0.49858587114514313	-0.22488891222880866	-0.4983333700931423	-0.7527104584014469
Bcorl1	0.684921054779334	-0.48144964382861355	-0.038431684918529184	-0.33706038158197976
Bmi1	-0.08181217114137497	0.07949997681736985	0.1391393839931431	-0.5178932319974591
Bptf	-0.7288843515952813	-0.5166064019064853	0.1581582732685734	0.45802767512305187
Brca1	-0.16399121059018948	0.030240287131482208	-0.0033551800901984916	0.36459755875007405
Brca2	0.01381946477573002	0.0024953785058699496	0.19015952035847608	-0.05025643604574481
Brcc3	-0.17055763747404243	0.12460198482186119	0.07703204671715513	0.004650926190417552
Brd1	-1.072752646517107	0.8098926796659752	-0.21027497501135617	-0.8153726536232243
Brd2	-1.7402661978156406	-0.06758493066367614	-0.09074080740011421	0.05871843124699094
Brd3	0.11901897161116877	-0.09615930690636364	-0.0780327564971784	-0.030596432891957015
Brd4	-1.128555979445775	0.10421152328580789	0.19693171369350146	0.5658990460376709
Brd7	0.5889662101399025	-0.9908678771042697	0.6002905855861488	0.9658046716560187
Brd8	-0.21698186764065533	0.122680395431024	0.1619448111001244	0.21722795799981723
Brd9	0.3474735395087742	-0.9070604525824049	-0.5849051241953978	-0.9385807233094212
Brdt	-0.1441159510100115	0.08091532122881774	0.11707104730912828	-0.044479658388653365
Brms1	0.39956502898923585	-0.09144716288697867	-0.11508026429373582	0.13206510563072957
Brms1l	0.2047402000907027	-0.05638340360931826	-0.08494817675800403	-0.5234607139412156
Brpf1	0.20809949567417788	-0.6522097544614941	-0.15677745640989615	-0.689571300170632
Brpf3	0.09054989494986125	-0.19917108647903548	0.018235860471124844	-0.236471807163918
Brwd1	-0.556738465981644	0.4348879457347225	0.11566688401754621	0.042129841815200436
Brwd3	-0.21397707372726213	-0.2901549902994022	-0.02547705273227352	-0.6095552563832115
Bub1	-0.16719951027999377	0.5813693651231701	-0.4652155713499074	-0.19966143530877115
Carm1	-0.9462016781340443	-0.4451442404903077	0.04994905040563391	0.21811112875366315
Cbx1	-0.1646694199765135	0.4561838093162078	-0.19811126996138664	-0.05511336967036398
Cbx2	0.2387509931962216	-0.6294868110110833	0.28189700469248047	0.4952032301968898
Cbx3	-0.4072572270804913	0.18303632989845417	-0.3068733581076589	-0.038337662352190764
Cbx3-ps6	-1.0258905463973917	0.7242912105742363	-0.5308940887042963	0.34815306131474344
Cbx3-ps7	-1.0258905463973917	0.7242912105742363	-0.5308940887042963	0.34815306131474344
Cbx3-ps8	-1.0258905463973917	0.7242912105742363	-0.5308940887042963	0.34815306131474344
Cbx4	-0.2646814258154893	0.8470078644703181	-0.41142376565376565	-0.390820994281793
Cbx5	-0.3146517056309331	0.05267569037812689	0.05482611489963271	0.09639410704609791
Cbx6	0.2059938289585189	-0.2148034344607294	0.009725462044498534	-0.05196072297696705
Cbx7	0.21074020227621315	0.18321198753123083	-0.1386139134797208	-0.050718094942647486
Cbx8	0.1365183805624409	-0.22355931949217633	-0.016243702947455207	-0.25175999763444973
Cdc6	-0.7235907801698711	-0.1539114846224924	0.30867277562825124	0.3452743698540444
Cdc73	-0.14285955242984513	0.19439395149416328	-0.5459269405752896	0.06707566222890311
Cdk1	0.6353542996998037	-0.4397280258903204	0.6109880473308702	0.33261156644988293
Cdk17	0.08439530965990709	0.11112886950344918	0.0164761752991065	-0.04685866755393551
Cdk2	0.15249911383849896	0.2700203588749996	-0.2844935918019695	-0.6502661266251842
Cdk5	-0.48642171346566965	0.08318759770459334	0.1785988147690257	0.32025694098705415
Cdk7	-1.0501637532760415	0.26873146285456895	0.161802195391355	0.5362071583906735
Cdk9	0.3014410949687998	-0.6410100238214412	0.4461827467447281	0.6400165074634205
Cdyl	0.4554579989486609	-0.32110403543936555	-0.2407729392820542	-0.9674312109125522
Cdyl2	0.18030999636688783	-0.12086820906261296	0.01796191771771462	0.11014347826958852
Cecr2	0.15318691940067036	-0.2634096062963146	0.004901654566392349	0.04547517761075765
Cenpa	-0.23943562359464002	-0.1904768269305781	-0.11921323879850691	0.03101322676651182
Cenpc1	-0.45318885477041077	0.11554185464312312	0.26819258647779515	0.37611066023809947
Chaf1a	-0.3783886376980277	0.3662872193306381	-0.48082596238883973	-0.03909356391341887
Chaf1b	-0.3009620671564002	-0.4736086677006423	0.5353233638639031	0.5326135062977188
Chd1	0.38310698109792124	-0.06271985520165756	-0.8227506492652562	-0.6732350839521656
Chd1l	-0.031586387055573074	0.33334372416956864	-0.1641797561496371	-0.07078752859211422
Chd2	-0.55988757245825	-0.07313574026135217	0.145073724541069	0.2865223116220605
Chd3	-0.07362005572790643	-0.037722410843479735	-0.09644025734588912	-0.1286963795501865
Chd4	-0.053679882733356964	-1.1759831607590132	-0.4665512648694903	0.025326093136720518
Chd5	-0.0910383124676923	-0.1267275151145203	0.2668445067243535	0.07046081594539251
Chd6	-0.46193290797582837	0.21735576789034472	-0.13250088068519458	-0.3043405713324318
Chd7	-0.16682278630094624	0.16922773794930782	-0.039846572463916284	0.23039471420442706
Chd8	0.1684507726308688	-1.321028196694497	0.15047750619847056	-0.11681026167454134
Chd9	0.19773313153180241	0.008784678686411187	-0.049221775353979036	-0.13333532605980006
Chek1	0.16092352420423275	-0.41527844646484374	0.4453610907796702	0.11733087906050617
Chrac1	-0.4061316877498273	0.6157694223613378	-0.16139928858728766	-0.3715109138200087
Chtop	-0.534870485050091	0.19326327317683947	-0.07403293143070444	0.06363144285289597
Chuk	-0.015083477754721741	-0.27826792013780927	0.36152460413822274	0.6755333972338414
Cir1	-0.9890936990771402	0.046122179480014756	0.22610242667653613	0.24200680750703607
Cit	0.05787904897600458	-0.08892744429840431	-0.09731180147767611	-0.35186005686990235
Clns1a	-0.16591492621481496	-0.3851712405931731	-0.07191771864177243	0.28639324118940196
Clock	-0.18270017369125732	0.23699763273697458	0.11000624282742526	-0.1876500962083846
Cop1	-0.09204088902772334	0.0017723537684039743	-0.15032113957745466	-0.10857949179878836
Coro2a	-0.12445992063383012	0.20594850280108531	-0.16785330368120643	-0.13828825471683584
Crb2	-0.2135410134685283	0.0665458194508655	-0.01350772612987236	-0.1379331148116912
Crebbp	0.1004655845240318	0.10619107909376037	-0.3744386727303435	-0.6684307310355199
Csnk2a1	-1.0821471113054382	-0.9613064205985884	0.1118929451878805	-0.2299737561513505
Csnk2a3	-1.0644458654497184	-1.2297523291935222	0.2885557095378809	0.05222494079341489
Cstf1	-0.935257796016291	0.06106263361388883	0.5266863976859365	0.5509324071212313
Ctbp1	-0.22908428449289384	0.13507228611443448	0.15062081350120185	-0.39973136189806086
Ctbp2	-0.24716500978142034	0.21229204594698614	0.32482502666386365	0.006015059092700985
Ctcf	-0.04075043585390579	-0.7094530462672566	-0.19773926595813182	-0.5368818776473409
Ctcfl	-0.004086736545042778	-0.22457225722049612	0.2288091939677189	0.1749618258327639
Ctr9	0.4391831805615643	-0.301646354831534	-0.5097367600213246	-0.35799806659413935
Cul1	-0.4581776087004003	0.7209458716698322	-0.21974246290713673	-0.36686457152196894
Cul2	-1.214041150318093	0.6590339513835448	-0.07011053664034239	-0.36053114961002364
Cul3	-0.39531125851266236	0.458234525464158	0.1564693174287001	-0.4985702483655452
Cul4a	0.32330932183385785	-0.3434777875678678	0.038753142704238734	-0.13900626452125772
Cul4b	0.4340456814588663	-0.334709136085126	0.018397550480525188	-0.12097186660311258
Cul5	0.08694372718404615	-1.0692055038469193	-0.47368887556472766	-0.6906812398291228
Cxxc1	-0.5246558225904058	-0.09204932530433323	-0.43873033963258184	-0.6499437141835255
Dapk3	-0.28313403216407035	0.8072228259676913	-0.556610799848888	-0.636548983465593
Daxx	-0.28934398897247543	-0.2529596258560637	-0.03697345874467356	0.05158602340663341
Ddb1	-0.19227298277792104	-0.03413309456335615	-0.16150253668963668	0.2504514473870332
Ddb2	-0.11114738757671942	0.22636511115835267	0.22432171513364874	0.2495276506555357
Ddx1	-0.45756204808234696	0.0891389611180825	0.15535784280690212	0.5824554183988315
Ddx10	0.248783182900419	-0.8643677632312325	-0.08669467020633337	-0.15126247278305494
Ddx17	-0.7343223514161134	0.425166319529815	-0.2430088460708039	-0.4895710799587263
Ddx18	-0.5424353114829957	-1.0425629034261181	-0.17442543349945908	0.28940675107824776
Ddx21	-0.08968009669429687	-0.6697572838271425	-0.10233990265431551	0.5549521277466812
Ddx23	-0.49994759878386597	-0.1750732409838903	0.18054166699231589	0.15293919233308387
Ddx24	-0.05059734602600174	-0.206537645562371	-0.36363912985855823	0.013578017695510425
Ddx27	-0.22934310176822661	-0.3070198340911849	-0.10819848308810431	0.6323162466260467
Ddx28	-0.860445671648287	0.20438069362291786	-0.08782821502269354	0.07840848114568837
Ddx31	-0.7959371422853324	-0.29409048788720143	-0.2859034833695436	0.09759989440325034
Ddx39	-0.618786308706799	0.38300154760717947	-0.11372053168356829	-0.446234696668335
Ddx3x	0.13332360954172975	-0.04706181968260018	-0.10417518651475437	0.2774180156545934
Ddx41	-0.2556129835578171	0.15317181635783986	-0.48511716168151603	-0.0665815081040478
Ddx42	-0.05637403451223041	-0.9469487828094317	0.46171222552978586	1.1844308221470243
Ddx46	0.06317673504550576	0.1411583906580122	-0.37088219018891494	0.09066842071504737
Ddx47	0.1054716929654947	-0.25452426919307675	-0.32110121441364553	0.12026743525737775
Ddx49	0.003099764657503131	-0.08978018326650823	-0.3071421678905448	-0.21178272876221427
Ddx50	0.011187860591080198	-0.07872584141584643	-0.14755707430591297	0.07248798178206216
Ddx51	-0.10663079286329946	-0.6947670448550984	0.011438887847734466	1.1266011559973972
Ddx54	-0.9796689504910722	0.583012407692313	-0.10362289855615929	0.8383154811399205
Ddx56	-0.6980501073052933	0.25305613922312736	-0.6140206815336527	0.2723818866110032
Ddx6	-1.524748302569692	0.38269951281113873	-0.4275605810106127	-0.11016140201198958
Dek	0.512907066236549	-0.44221196545010644	-0.21735748668749155	-0.6721735067927849
Dhx15	-0.8529335552625751	-0.12680759871745595	-0.6011174337168419	0.22685086333127188
Dhx29	-0.9963783373960062	-0.7999970479123242	-0.05405307676104656	-0.176833461613344
Dhx30	-0.7056005027382742	-0.7613980669312582	0.5240750603313465	0.2109371219892797
Dhx33	0.09515804927003191	-0.694313884722845	-0.5020047851996113	0.03378733627655898
Dhx34	0.2481022369318576	0.0533555945340331	-0.1576315269991094	-0.1760294016315439
Dhx36	-0.40850175783965786	-0.015824569343779182	-0.714544124280167	-0.4912607692615896
Dhx57	0.03252746804468215	-0.0202858936551607	-0.008638065518681551	0.11750290094206761
Dhx8	-0.5727044370583846	-0.44899209820718805	0.6629318955295751	0.40379015902551757
Dhx9	-0.6292981054274572	-0.38463907300361794	-0.06648403402204606	0.022678291501426973
Dido1	0.511387962409855	-0.17824297602897113	-0.47136321305315426	-1.0452346646604327
Dmap1	-0.1795902844209103	-0.01054952138908403	-0.22545426578084463	0.408495575053053
Dnajc1	0.18387499875959448	-0.1923384875512232	-0.015294917924636595	-0.16097729651610138
Dnajc2	-0.5513336273111659	-0.18129502860297642	0.12848299116413067	0.4020786884275473
Dnd1	-0.19225978513341282	-0.035254697472003514	0.23021138781616787	0.31584416348622857
Dnmt1	-0.12847118931645388	0.11026657018091714	-0.8509387279103047	-0.8067673482525771
Dnmt3a	-0.24962211829635728	-0.07058226325078144	0.19815436621920282	0.2321807431904855
Dnmt3b	-0.11230952326572213	0.0812982565076212	0.09620813501004777	0.21613822630210003
Dnmt3l	-0.08953212526733989	0.2979782202702565	-0.12264535838253539	-0.31467832972214593
Dnttip2	-0.27899859494677104	-0.6862946731411403	0.16743126545146603	0.07869386912417702
Dot1l	0.2958386434864562	-0.4076106206045333	-0.21236710632538736	0.11697929912086114
Dpf1	0.04228076689551361	-0.24462992833820016	0.2053385399876182	0.028525409731593693
Dpf2	-0.026330591200822467	0.6812067608880272	-0.08406805590943693	-0.6361722368353848
Dpf3	0.13724205331037234	-0.41742130139176864	0.1609025303743886	0.15372501704510824
Dppa3	0.05434517740839817	0.212135463163315	-0.18769130597719144	-0.10749306099027241
Dppa3-ps	0.2116853504554872	0.11297401824956013	-0.24107667606044103	-0.07443585836229501
Dpy30	-0.1733799462096455	0.14849493559185278	-0.10986969540330034	0.08441287729843354
Dr1	-1.0962373394522344	-0.04953120845046192	-0.25834989384106744	-0.47946583486083405
Dtx3l	0.3087317617376721	-0.41230103433865395	-0.31033223485714817	-0.5203621929140351
Dzip3	0.23908848480485603	-0.1881688874738281	0.1546641543184776	0.07811163855189691
E230016M11Rik	0.6197698411743424	-0.3977246162327313	0.2102714199785857	-0.16455681984401715
E2f6	0.21140346448416417	-0.18968412511370092	-0.7561301609484015	-0.40344204874394873
Eed	-1.3699029490619337	0.5082369010257006	-1.5188065902140206	-1.6829829119433855
Eef1akmt3	-0.1324909982105595	0.0029433445053177187	0.07019154619201955	0.1665649688268638
Eef1aknmt	-0.032919171127217955	0.07394877974252861	-0.11723194560033334	-0.11303462309767665
Ehmt1	-0.6759413347808177	0.23926642650046995	-0.48550449994917794	-0.5428475711539147
Ehmt2	-0.5835610568330784	0.08739776082377086	-0.27837711692960126	-0.6285233530432796
Eid1	0.05956326611766375	0.029488328334066078	-0.009796148912099548	0.2849525059764175
Eid2	-0.005288401442950244	-0.13169075534606609	-0.04317109240015458	0.2867649463654123
Eid2b	0.047141696137611426	-0.08917368317947601	0.021431575439039386	0.16817247770863566
Eif4a-ps4	0.07167687699343439	-1.4321353364960254	0.11343269541667222	1.2930206431411637
Eif4a1	-1.1313335688417767	-1.0238253157864876	0.4445332708294932	1.0448655287809268
Eif4a2	-0.12293841248168243	0.35770596339728233	-0.24280586116093786	-0.5193257740332063
Eif4a3	0.36721372251192247	-0.43553733067097183	-0.3997554191758141	0.930415933464343
Elp2	-0.827663158241586	0.26728612995645223	0.46413228152635194	0.37164891508441755
Elp3	-1.551112570100851	-0.0029162869144667702	0.025832230500585734	0.8757632680305814
Elp4	-0.5456345282394984	0.3394427440154096	-0.43900798042521033	-0.07202415315138795
Elp5	-1.5565526748522818	0.07890861449551549	0.20543289819087707	0.4001166621243877
Elp6	-0.5636207415894173	-0.3544347293934855	0.14365817947335993	0.31190797028828676
Eny2	-0.06268976268499528	0.13480386351889315	0.30437083944833554	0.2110936177448232
Ep300	-0.12784753358047476	-0.3852725127520875	-0.7734904853347655	-1.2967213022166486
Ep400	-0.7232414758343818	0.6196363349971357	-0.39783096699787723	-0.11880023377211087
Epc1	-0.9928528695074458	0.5599267332673442	-0.40942126323471123	-0.46183216255230075
Epc2	-0.7602132585044442	0.24364986244284007	-0.0045355548100141085	-0.08556186131298386
Erbb4	0.1343989341666089	-0.0916459224138989	0.07576603509862724	0.033879790052287716
Ercc6	-0.1486858454272884	0.09619147627268776	-0.07516107267255528	-0.06276580552540346
Esco1	0.15319111769591084	0.06811840871011138	-0.04370303697144834	-0.16966229287732215
Esco2	-0.23140299716264892	-0.29368999367721255	-0.16024526665685487	0.08009569362305712
Etfbkmt	0.015694782663572993	0.10365004480825031	-0.20479842313278182	-0.04976059877497791
Exosc1	0.004261583162056899	0.46690378929224985	0.11922696694140682	-0.26036295970836654
Exosc2	-0.9323865942253072	0.049564270148459176	0.28810172146884816	0.2717673352785163
Exosc3	0.0017629338392334641	-0.9419376117422885	0.07587219875877131	0.8896548772814846
Exosc4	-0.5646544237886392	-0.2986171757677826	0.1913379633053572	0.7374576581452552
Exosc5	-0.06644482592028417	-0.3565871201708674	0.10521449910972154	0.4258120216372789
Exosc6	0.07774587115120424	-0.4697689792288646	-0.06379539659385729	0.29760499805663043
Exosc7	-0.5111473015294267	-0.23623808706342034	0.30813633870651674	0.17121485089051167
Exosc8	-0.3774785139628845	-0.570057799753844	0.29707936111410743	0.3115253375365163
Exosc9	-0.06611415486428047	0.10184785767490667	-0.5243626314467157	-0.21963353409494793
Eya1	-0.475920725326374	0.49032946086575424	-0.13047862060589796	-0.07218614357237414
Eya2	0.2866995947178857	-0.32061533025147826	0.15013624306921766	-0.17494259353325495
Eya3	-0.04396985890704406	-0.1753861390615106	0.02006016212677217	-0.1125626985552361
Eya4	-0.23496623905852684	0.11702179550458731	0.143115376136105	0.34239814597222384
Ezh1	0.0611168753778181	0.002537205232826134	-0.17998722270212344	0.011039305744846009
Ezh2	-1.0659601741746914	0.3795573269385628	-0.5066065273472297	-1.2087133600137696
Fbl	-0.6759558469449948	-0.3982668026519795	0.7210869834317294	0.3432662117010083
Fbrs	0.6683540978299924	-0.9231035458874551	0.08831145367747849	0.06968347134514888
Fbrsl1	0.14887496975324938	0.05006677408989015	0.016672193581984584	-0.17592295575465774
Fbxl19	-0.22161187476471275	0.19957912829833582	0.04795236376841793	0.014930172064865807
Fbxw9	-0.12952977965816098	-0.18484956426996776	0.21664829749247647	0.32609321428893323
Foxa1	-0.17681822594699104	0.13046107588608977	-0.06473542932795599	-0.08701986129716534
Foxo1	0.08202322039403372	0.007982833579394147	-0.09618898955854649	-0.16304115569683583
Foxp1	-0.43010271480047413	0.1686290926395381	0.33938497553011543	0.00837667665508631
Foxp2	-0.14605697687073513	0.21901008108052997	-0.09043507920963335	-0.20952357250932452
Foxp3	-0.058517168660616535	0.26419431085942	0.1756946487591534	-0.08597198636794286
Foxp4	0.05447933751783109	0.23684353815163375	-0.15702049890666903	-0.18063836503804298
Gadd45a	0.7314646703050117	-0.45152700550337377	0.39790300589203015	0.017725746485605636
Gadd45b	0.10516465407577248	-0.05321986109901947	0.01090153037528884	-0.08425343140551544
Gadd45g	-0.09171636966443515	0.17318363269053094	-0.09810774306644177	-0.2243919563194888
Gatad1	-0.47073636917234646	-0.13086240424209028	0.2670867681522105	-0.036958112204282946
Gatad2a	-0.37744884636290577	-0.08858338490342227	-0.43962154122925307	-0.577905945391009
Gatad2b	-0.20951732321477323	0.07972423690296716	-0.49584124965080195	-0.8357470096086986
Gfi1	-0.07706900864235859	0.14803490404963246	-0.018310007620523084	0.13177633659634766
Gfi1b	-0.29682019151572575	0.06731693797422143	0.09337457360088575	0.395204492645635
Glyr1	-0.035919136659008026	0.37787046393760976	-0.09985049826241266	-0.3490166601479611
Gm10093	0.6268976675097332	-0.5956764826736909	-0.32018192098659704	-0.10459373310472443
Gm10257	0.6581391414973226	0.48077247115970145	-0.09148531816229344	0.728740618963613
Gm10706	0.12930302576229047	-0.2583936225643326	0.1895391520590598	0.3101315140937517
Gm11914	0.2290318557536517	-0.15807038417636182	0.03644425569431742	-0.10931120134571609
Gm12261	-0.38977825552166356	-0.6024253395788977	-0.27994649102291813	0.6929263370005903
Gm12355	0.2149654970276702	-0.4080099859744406	-0.14058233955501875	-0.07652677012418052
Gm12387	0.308916955351374	-0.007180874389301428	-0.1889668113019845	0.7467419340299146
Gm12463	0.4437529214005563	-0.5292301435569952	-0.6445300477067454	-0.06945292547682043
Gm12657	0.9407241995233031	-1.3423911226848952	-0.2089283577246388	-0.042495816385989205
Gm12722	0.5368546802996742	-0.6210021336107931	-0.1344894745820805	0.11120535672571608
Gm12957	-0.9263463892565722	-0.9611140337150766	0.08140713363745178	0.3267359464436239
Gm13007	-2.3216685487013917	0.49447304049147167	0.22096087751981663	0.429486691909041
Gm13127	0.08657775777383359	-0.6814547149667813	0.17724413106102932	-0.21805153418101764
Gm13140	-0.433075870166741	-1.0916531995704166	0.1492770317185279	-0.24359303057115422
Gm13410	-0.4534210173661424	-0.2715040071825703	-0.9640421847414702	-0.5354034904479699
Gm13427	-0.3847249725156674	0.030669958684320875	-0.08780656842837153	0.3539184179476056
Gm14127	-0.07753093766023156	-1.412000047918104	0.633246360353362	0.8764907936427346
Gm14176	-0.6282261190259808	0.25378623807261896	-0.3645678546428612	0.43968104304629324
Gm14292	-0.9168217020089222	0.33246195252831756	-0.7109094060747558	-1.0390022743651297
Gm14674	0.17311390194374168	-0.12683991627147578	0.02953869698299988	-0.08365431382930141
Gm14853	-0.8318490704210962	-0.8570684196725606	-0.5694752950604838	-0.5359633059859101
Gm15753	-0.11415410121374381	0.20666032712330135	-0.20115876490037243	-0.38108168577142737
Gm15927	-1.2425584184878258	0.4975309871656233	0.24969066850552254	-0.3814971519112875
Gm16433	-0.2900449566888761	-1.4316719586759004	-0.2810084586624229	0.3619562119003306
Gm16861	-0.09365348229805469	0.1630974281420454	0.2388303703600089	-0.5268217350771478
Gm19209	0.1745839966896211	-0.566858863721329	0.17117861457880384	-0.3791274833385796
Gm20147	-0.12031997846557818	-0.0038789808656063407	-0.45747190802333515	-0.21322251069837783
Gm20517	0.023423773648739394	0.03233816244193713	0.09897715143430297	0.13043461047529473
Gm2058	0.22097377219648787	-0.027597005285690118	-0.024210359084994804	-0.45269663616723865
Gm2059	0.33959256892960177	0.3166319253586014	-0.7665611640957755	-1.0096733547185384
Gm20605	0.024036509211993646	0.05678557145452164	-0.17040031212648463	-0.09092520071475634
Gm2065	-0.4688826927933982	0.3863197174714148	-0.21783085860052953	-0.5367663124975983
Gm20716	-0.8465603321501773	-0.039499857570013175	-0.7763477594085005	-1.3205774065630898
Gm20784	0.7102621669501037	-2.0952343735404773	-0.05168852856925277	0.9460560943823033
Gm21378	0.7102621669501037	-2.0952343735404773	-0.05168852856925277	0.9460560943823033
Gm2710	-0.3486711187431246	0.30133671059795386	-1.0177210860704546	-1.2849187470099612
Gm28042	0.0056114648601603145	0.17029782109199443	-0.44982306248464604	-0.23681056994692576
Gm28043	-0.6633643346387982	0.7145727952224714	-0.5174418152673995	-0.45644065596426037
Gm3160	1.0431655293571485	-1.4993642447706002	0.08041070851401866	1.5978910933171004
Gm34939	-0.1901966239562083	-0.09151656185399748	0.29784264619144407	0.04875301193258563
Gm4204	-0.32052625359763176	0.8865338883499252	-0.4454104226490964	-0.6908231009351584
Gm42162	0.36297484024529214	0.058812761756152215	-0.20613868518170111	0.23605478572629968
