Gene Symbol	Output	NSG	WT	IO
Gm46174	0.28416137527605506	-0.2004555428991526	0.2869873249609561	-0.6785309187982114
Gm5513	0.5548237805817751	-1.7907589550586076	-0.09968641916485232	0.17113655358217272
Gm5521	-0.7282639886629446	0.6414960992285481	0.4175505147811185	0.45885539988749985
Gm5527	1.5076971106901134	-1.3499299640794167	0.03680762119704539	1.2534586231874218
Gm5842	1.5076971106901134	-1.3499299640794167	0.03680762119704539	1.2534586231874218
Gm5931	0.1424676083452341	0.08756072906527734	-0.3163135844465592	-0.008599896430023346
Gm6039	-0.5799061017627014	-0.5568564319722373	0.25415412559652495	0.297191972707048
Gm6206	-0.3650639293722412	-0.37668092238896145	-0.14943529667108268	0.06307426075098566
Gm6365	-0.06030444179588068	0.9259983377740852	-0.07979462576798535	0.5188175526779486
Gm6421	0.8095706728392685	-0.8230411552598742	-0.03272898056972876	-0.061998991482146014
Gm6477	-0.07344727348966718	-0.847583963332422	-0.41126717959897796	-0.06208992061649621
Gm6485	0.47612446168427525	-0.9243030250018273	0.908517374318892	-0.26836002108464363
Gm6722	-0.18904833790854816	0.38364895814000977	0.1729147871566803	-0.0452252304252283
Gm6909	0.8354469472292054	-0.11765842952941297	-0.29095763971352695	-1.0714892687191888
Gm6992	0.47233537676803117	-1.5010201331623882	0.7450987385754697	0.19685206671898126
Gm7151	0.5534838485736806	-0.006371261951703566	-0.6824483386539207	-0.4764158149730622
Gm7203	0.13646529573062027	0.1180985901258822	-0.05746805336133809	-0.45983628512554864
Gm7259	0.43016653121539505	-0.18850158179618182	0.09755871116238246	0.0896809387296923
Gm7390	-0.4335461625339859	-1.126726104830659	-0.21295782821196885	-0.4307784074945702
Gm7488	-0.32680242247022057	0.017702388989651218	0.32138110950633525	-0.08080182444438933
Gm8036	-0.4492321945724098	0.8185687534244643	-0.5701723776946259	-0.4738286844758768
Gm8203	-1.056172886165448	0.34330633830404433	0.11448280100138342	-0.20822569556832737
Gm8319	1.5076971106901134	-1.3499299640794167	0.03680762119704539	1.2534586231874218
Gm8396	0.7237102825589736	-1.21732376637082	0.37144602186554465	1.6860816202926912
Gm8524	1.9307731264010037	-1.3159752062912773	0.24754755509293913	-0.06585950693098752
Gm8930	1.1965859671021355	-0.42213487964053376	-1.5220542108899957	-2.270258995957398
Gm9144	-0.17416253236515974	0.48735824398671523	-0.6448164906480238	-0.20786944564222928
Gm9214	1.0751389874217288	-1.325239805750968	-0.8418365503599183	0.3806526940906325
Gm9531	0.23387021446029171	-0.14642885247961834	0.2612691914400023	0.5716169130193922
Gm9761	0.40293321420248707	-0.13584829998354753	-0.21836536122476002	-0.25240813306254595
Gse1	0.04458300082909494	0.2721702235317793	-0.029550622813634204	-0.03987407321160127
Gtf2i	0.13632462804534404	0.1678120325769593	-0.11810269804815632	-0.0829719486329674
Gtf3c2	0.6513551514788057	-0.4209628163163415	0.23212730266423987	-0.21310843930831935
Gtf3c4	-0.23928532844639058	0.08348677612125921	-0.08295555342775501	0.49870869407935503
H1f0	-0.0858426603570581	-0.027960870903099278	0.07188419541170023	-0.12863739135039234
H1f1	0.07012689386946579	-0.24091870179745997	-0.05178304130569578	-0.14023644732073945
H1f10	0.06394862399441172	0.03950420234432783	0.11389308657698029	-0.019078302388933006
H1f2	0.04425751323176159	0.16494689559773532	-0.5765621828772917	-0.4239755462172675
H1f3	-0.0005939459046202245	-0.37366445523065456	-0.4228017901839705	-0.5761226037791326
H1f4	-0.5814789942849004	0.12096949307284789	-0.7108524808402384	-0.3701214571075341
H1f5	0.018299075672721352	-0.1971613412623561	-0.04139013701778723	0.11724380083172649
H1f6	0.30665048146935314	-0.19582371906033105	0.12703738213505472	0.19252414236795942
H1f7	0.0468320298222061	0.3285825873100992	0.17415636230660655	0.10210909358588806
H1f8	0.09911424791850086	0.523357894894583	-0.2221236512185102	-0.3500638326391187
H2-T23	0.11129902148303206	0.1332842941291977	-0.610453374525019	-3.5808085294924914
H2ac1	-0.019709542941134143	-0.09758697068499073	0.15858096951965292	-0.05546905036994205
H2ac10	0.10859001203728738	-0.4993607394946614	-0.10514455059811462	-0.10280350740931644
H2ac11	0.24108116090098036	-1.042860083077519	-0.1348172923621932	-0.3529913994904045
H2ac12	0.22752810895428074	-0.808983383859162	-0.3129316739737171	-0.3839527772995554
H2ac13	-0.06638498152789511	-0.7632176188831905	-0.34934705667531474	-0.4712907272596575
H2ac15	0.05016899465348496	-0.911123867089423	-0.05685824270224057	-0.15705440733638681
H2ac18	0.2029693496097506	-0.5101625223918924	0.18176155922402307	-0.08887203694198366
H2ac19	0.2029693496097506	-0.5101625223918924	0.18176155922402307	-0.08887203694198366
H2ac20	0.12659485772620285	-0.37322007176884425	0.02211051995826558	-0.21498837268094065
H2ac21	0.22536312066530395	0.2010833724026366	-0.6065679156365343	-0.19015044573609904
H2ac4	0.2125215767946811	-0.6648781108662439	-0.385095814137139	-0.5994952799826941
H2ac6	-0.06601859161745045	-0.9857219016365747	-0.19586737131925858	-0.1916129076878211
H2ac7	0.41908952450480863	-0.9571370937941264	-0.11379884741514841	-0.0665683980630193
H2ac8	0.09039688496196678	-1.1266130780734038	-0.13240190385133666	-0.18453640961987983
H2afb1	0.6137188146392667	0.06318190378789354	0.5447945852266117	-0.08008095017898265
H2afb2	0.15151401049901583	0.3258086056151058	0.11761600079307012	0.08367932810862047
H2afb3	0.23013115815014987	-0.20968597320232477	0.17308530013606593	0.2307059602212902
H2afj	-0.18107519986490384	0.08905319830205174	-0.2585424738873773	-0.316051587683957
H2afv	-0.040235130333931335	0.04346838091318839	0.13729740135199286	0.2627062321130958
H2afx	-1.1537353546223745	0.8357016631829336	-0.12169150349203184	-0.3480347481454527
H2afz	-1.5853430165696238	0.4436030161320758	-0.23632817127165784	-0.5093522530984038
H2al1a	0.3685191866686943	-0.05177365053204493	-0.034532767741910546	0.1480805137146132
H2al1b	0.34584580403838094	-0.013818353486426623	-0.0648494811149715	0.08811501843028773
H2al1c	0.3685191866686943	-0.05177365053204493	-0.034532767741910546	0.1480805137146132
H2al1d	0.3685191866686943	-0.05177365053204493	-0.034532767741910546	0.1480805137146132
H2al1e	0.37682012386379893	-0.018961987710146247	-0.08033254154574361	0.054226714609210816
H2al1f	0.3685191866686943	-0.05177365053204493	-0.034532767741910546	0.1480805137146132
H2al1g	0.3685191866686943	-0.05177365053204493	-0.034532767741910546	0.1480805137146132
H2al1h	0.3685191866686943	-0.05177365053204493	-0.034532767741910546	0.1480805137146132
H2al1i	0.3685191866686943	-0.05177365053204493	-0.034532767741910546	0.1480805137146132
H2al1j	0.476900989206489	-0.18969677852173839	0.04873876228974023	0.32836633975932045
H2al1k	0.3840017567514123	-0.12336476634623575	0.027720975608293504	0.19581222622937666
H2al1m	0.36388986109685184	-0.11982203660826299	0.008455875565493494	0.19428108675577593
H2al1n	0.40177121059251397	-0.16403641611259695	-0.057323771920034024	0.1697896584797295
H2al1o	0.3013785586731655	-0.1222130128409518	0.11884736405771285	0.19121265886755828
H2al2a	0.1648295556283248	-0.23146346688465044	0.17018129609864707	0.2664910280264124
H2al2b	0.04190351296827424	0.15357698535598413	0.10071522286396713	0.22596289609667067
H2al2c	0.04190351296827424	0.15357698535598413	0.10071522286396713	0.22596289609667067
H2aw	0.09074873149133289	-0.6138124037698742	-0.32436848485934644	-0.3440829710884769
H2bc1	0.05518808552841445	-0.13506006198967047	-0.15790931498385555	0.006662654654342096
H2bc11	-0.07083091115961075	-0.40506194456974315	-0.2937591172929286	-0.1205697953021426
H2bc12	0.2749654514363577	-0.45933397292847405	-0.2870342490194255	-0.2431578956470304
H2bc13	-0.025906884907120432	-0.4471312633027009	-0.34827128317235834	-0.25028829094711036
H2bc14	-0.18828976287585641	-0.512525025794261	-0.03986094202009094	0.0782522149651641
H2bc15	0.007777909879951058	-0.34070427122248237	-0.46565787374288803	-0.32680850452852206
H2bc18	-0.11733040615147715	-0.1470921565906864	-0.29045674543214794	-0.377395196327865
H2bc21	0.03319145776044236	0.09882744017655651	-0.13634265088684575	-0.3231109930239829
H2bc3	0.0004905890447160569	-0.10840929928281147	-0.2965683831559809	-0.46098222358210317
H2bc4	-0.08305790393343097	-0.4728856450814326	-0.38791929375524675	-0.17937893110714942
H2bc6	-0.09706089653256354	-0.36282219635725205	-0.5482349418201373	-0.2693406340390971
H2bc7	0.04044644501488845	-0.5326092318836523	-0.19604699137119763	-0.2718522159022924
H2bc8	-0.056679631318552456	-0.6291978989243243	-0.3642649696869206	-0.28379327336471255
H2bc9	-0.002118253566310272	-0.4927472339678604	-0.28191800979105747	-0.24561020367045172
H2bfm	0.212612035850081	0.198668691996052	-0.16090354181184044	-0.013263859265544575
H2bu1-ps	-0.00890317587466206	-0.1717241872129031	0.00217532246862463	0.09539738965829929
H2bu2	-0.14361156991280255	0.05753787337563919	-0.4513406640352242	-0.26281060822177915
H2c8	-0.283281949249502	-0.45852548768013146	-0.005923189573805764	-0.346920212621434
H3c1	0.2664683511664466	-0.01658245055924612	-0.5587275456454882	-0.4426683960914882
H3c10	-0.010534071657905356	0.21911465033938352	-0.13030786720573212	-0.740113361174564
H3c11	0.19110255789914996	0.03551767721473623	-0.20816789275549308	-0.4547737229485031
H3c13	0.09392701243472384	0.18974700733084093	-0.7966137653966108	-1.1463374612040678
H3c14	0.08907790802212451	0.05867271395855454	-0.7088855240762328	-1.083545433984174
H3c15	0.08907790802212451	0.05867271395855454	-0.7088855240762328	-1.083545433984174
H3c2	0.4405861291120339	-0.24946944264963927	-0.526405978007699	-0.29382746166127055
H3c3	0.5165046577091964	-0.40962130863659896	-0.4607111088706472	-0.4525473844204435
H3c4	-0.11294063194967796	-0.1800210472769773	-0.33099944087903	-0.5825455692443317
H3c6	-0.47501593921243934	0.4010874918200639	-0.5902181204233337	-0.6086207190693343
H3c7	0.36814034678319385	-0.25650587762738286	-0.65077026136278	-0.7894233288756928
H3c8	-0.04302029582996892	-0.21845010353660327	-0.09029097094102231	-0.524871086751848
H3f3a	0.6701872575772017	-0.708584246927392	-0.04401613139250661	-0.2014013594542124
H3f3a-ps2	0.655674491870816	-0.43514804666171636	-0.4168644264004788	-0.0478623842535737
H3f3b	0.2124015233276982	-0.35911316202334914	0.34659726070494096	-0.3595491699876067
H3f3c	0.36460223291000776	-0.41354786449879605	0.1437954881574848	-0.10078447285807289
H4c1	-0.44854864737374045	0.04316608282250115	-0.3774948542592037	-0.23739735810791682
H4c11	-0.32956956632575396	-0.15386696419295845	0.017716681664248047	-0.21819301199166372
H4c12	-0.2892982040499382	-0.2653497820813283	-0.0274935662031133	0.05170921546951953
H4c14	0.2326645182865751	-0.32506633446744365	-0.22493167167015274	-0.3108221507011289
H4c2	-0.5545562957217256	0.030928944048280366	0.03587176445779916	-0.004819269054491759
H4c3	-0.37754099955852993	0.2222115771381573	0.02357418801798364	-0.08779983079613685
H4c4	-0.5519807562405317	-0.21968069730815737	0.13709642787373635	-0.33038134570429367
H4c6	-0.1488948415206856	-0.359194571508726	0.058348744969689115	-0.10275026034123835
H4c9	-0.22673246462748464	-0.05765190259842976	-0.013047731932144525	-0.09829154032096717
H4f16	-0.2799070124062975	0.5211530030421718	-0.43309516851281044	-0.4186738676235982
Haspin	-0.0985178253261223	0.23155631634910734	0.07655917073659628	0.07703603632661642
Hat1	-0.42730887920253174	0.2544078395937192	0.35211239750478285	-0.0028307866155838726
Hcfc1	0.2619116853606902	0.10584235665802877	-0.20085474587912408	-0.05723300444442244
Hcfc2	0.14077780440075635	0.022538517331335512	0.1854204318815251	0.4858157890095825
Hdac1	0.7014868283296493	-0.3147973615259239	-0.24806486009590142	-0.18307210714819622
Hdac10	0.1688009519103664	-0.15426933200178292	-0.045168004911291214	-0.14238480153985006
Hdac11	0.10483164691702475	-0.01426317688202075	0.16085933059326266	0.06451879241590562
Hdac2	0.8663485486039737	-0.6329650568048419	-0.659391018024388	-0.41240385963479836
Hdac3	-0.04809747799842742	-0.539295126443297	-0.05031801438796949	0.09951414775931866
Hdac4	-0.07673473516947474	0.19067052840921248	-0.0952402941721631	-0.1409199918152384
Hdac5	-0.7363094894281433	1.2265908972723965	-0.48519760610002877	-0.4717913068015582
Hdac6	0.1893684589543989	-0.13297673056842188	-0.08852645548872932	-0.05237872705496157
Hdac7	0.025128375894652444	0.15571197366689588	0.007866001361413707	-0.11075403266999899
Hdac8	-0.25716147485274493	1.0030520932710951	-0.3609430514911489	-0.4362403145553135
Hdac9	-0.05856418291028117	0.22974458176766852	-0.0014065909333315085	0.23097232607149878
Hdgf	0.0018289229400223945	0.30980472805714104	-0.1009496333005832	0.03655783411947614
Hdgfl2	0.16769209585052147	-0.03914723423392874	0.21024322649842495	0.2589876697837377
Hells	0.17442185308795574	0.04146372739283124	-0.15021348467820791	-0.0025533424758946988
Hif1an	-0.17414923707339677	0.44234603457226823	-0.33130475963772604	-0.0196970163099278
Hinfp	-0.002332683254815541	-0.44945234907066095	0.07950733629405571	0.05767110708478451
Hira	0.19268748269673328	0.1727169495845815	-0.444360783577937	-0.6913335719423649
Hirip3	0.006613475922218254	0.14404455653223106	0.08002707138314023	0.07079257332506793
Hist1h2al	0.2581683452710067	-0.6478502327755543	0.13703749183630626	-0.08454369788247833
Hist1h2an	0.2353401464000783	-0.6030777908338865	-0.15653538126836944	-0.25511071402604507
Hist1h2ao	0.04267388934477601	-0.6823757231897932	-0.4554854268559011	-0.3959457838629939
Hist1h2ap	0.04267388934477601	-0.6823757231897932	-0.4554854268559011	-0.3959457838629939
Hist1h2bp	-0.12495638257381934	-0.4086742058940756	-0.2251010317961133	0.03907421976312087
Hist1h2bq	0.06432065797097113	-0.40774846584372826	-0.29834294351876517	-0.25034158305588533
Hist1h2br	0.06432065797097113	-0.40774846584372826	-0.29834294351876517	-0.25034158305588533
Hist1h4m	-0.20718744747725645	-0.398504710958087	-0.20110431372709403	-0.28113880896013704
Hist1h4n	-0.21499854654829603	-0.36132348962476096	-0.1823910942819491	-0.31322955758369403
Hjurp	-0.42426886799250224	0.19942606795749276	-0.11991384537433485	-0.25389002515022696
Hlcs	-0.2631380467137328	0.2509257318963018	-0.019781525099631242	0.03324826963182357
Hltf	0.11437773042089487	0.0950389152965686	-0.06280368062783986	-0.00878495785266272
Hmg20a	-0.07130340796680498	0.058746083930351044	0.3312500019579585	0.45322407522033
Hmg20b	0.28567846188513735	-0.20253727150609577	0.5640163775441938	0.36724466800241323
Hmgb1	0.006176906706153636	-0.5081571154668264	0.11509234701028326	0.47296733102154676
Hmgb1-ps2	1.5076971106901134	-1.3499299640794167	0.03680762119704539	1.2534586231874218
Hmgb1-ps3	1.5076971106901134	-1.3499299640794167	0.03680762119704539	1.2534586231874218
Hmgb1-ps4	1.5076971106901134	-1.3499299640794167	0.03680762119704539	1.2534586231874218
Hmgb1-ps7	1.5076971106901134	-1.3499299640794167	0.03680762119704539	1.2534586231874218
Hmgb3	-0.8149330814417666	-1.341900423735869	1.4338667220973327	1.490095319850878
Hmgn1	0.048819004046773064	0.3475885627067989	-0.28540872951701063	-0.01115744143616726
Hmgn2	0.03598205260334335	0.04808499510488717	0.05819166441249357	-0.11324740130361771
Hmgn3	-0.05933997183330888	0.13127052285857535	0.21574552901616842	-0.0549524046637157
Hmgn5	-0.09426060128407494	0.28415091456390545	0.06815305420189054	0.16356557597749818
Hp1bp3	0.06151885742629123	0.05759241763937418	0.2545551369957245	-0.10966716135300779
Hr	0.05751112134202498	0.21042574179004417	0.03001132960783574	-0.0923970190480558
Huwe1	-0.3241969362430289	0.5467129490112117	-0.011185234685497703	-0.26102481001546907
INACTIVE_4T_1	-0.07383832349902308	0.31388680032396854	-0.11101738981107634	-0.1813647187874431
INACTIVE_4T_2	0.17536331953186934	0.1198635121240936	-0.3070349114223492	0.14224135810906788
INACTIVE_4T_3	-0.3054993481930717	0.6683347344557047	-0.1334529893484646	-0.3081417131221803
INACTIVE_4T_4	0.16255123950092543	0.5652203075175775	0.03853118576235448	0.37953948839106566
INACTIVE_4T_5	-0.10431692776666157	-0.014256980481250459	0.392561985054779	0.40960756564326384
INACTIVE_4T_7	-0.12571467891573063	0.3305217344547074	0.02963613113866037	0.12391151370912129
INACTIVE_4T_8	-0.053266362913988355	-0.3165060741747412	-0.06485472762561295	-0.43669597035449426
INACTIVE_4T_9	0.6603102126211395	-0.2501259682618153	-0.033164832901281804	0.1611502379474532
INACTIVE_5T_6	0.19937029400526718	-0.7578958830013651	0.4816757559122577	0.7837518799043576
Ikzf1	-0.10674400778729075	-0.10892181514598646	-0.025018878180124566	0.06586350811048756
Ikzf3	0.16431500828170578	-0.16766340536024169	0.1284062987544159	0.010484882849036592
Il4i1	-0.0847290131320337	-0.23145685258853355	0.22710227257966045	0.24609552310723384
Il4i1b	-0.0847290131320337	-0.23145685258853355	0.22710227257966045	0.24609552310723384
Ing1	0.3859439631640891	-0.009895789268094868	-0.32820549905593305	-0.05957906167216943
Ing2	0.22399944453647647	-0.3633620519556651	0.07641926242365192	-0.04601084600632765
Ing3	-0.005543246217743825	0.5259789242504082	-0.06020713443856477	-0.19685020965703334
Ing4	0.14411508552980556	0.16366438912212883	0.11523007029349548	-0.062342444394064146
Ing5	0.06984706487379115	0.06974464550629793	0.37857629947205435	0.16104426877933445
Ino80	0.7343281727955144	-0.9547744103897083	-0.2398264095093919	-0.5489852824005237
Ino80b	0.07555770953071284	0.24970164815504228	0.08995135695521354	-0.30944931576182505
Ino80c	-0.06958319817869806	0.3597101921897962	0.14259066203421433	0.06791223392656155
Ino80d	-0.28416214825988806	-0.016886441303359256	0.02498277098640424	-0.12168700514880353
Ino80e	0.08429856465047793	0.12451879897805125	-0.19638627523394905	-0.2805182262895674
Ints12	-0.2944642799516435	-0.31638049347016894	-0.29085758703268855	-0.47354028636205064
Jade1	0.08123000213631858	0.015705477304206628	0.22310917792205673	0.36077823553067706
Jade2	-0.15566368224823582	-0.11326148236356455	0.1261081138066052	-0.03982547120167542
Jade3	0.3106142487582184	-0.1332138586136424	0.14797492568455797	-0.10020540113215974
Jak2	0.1534550531813412	-0.08803892338671604	-0.22042203546437875	-1.0744022018421957
Jarid2	0.4598234527499438	-0.21595478592758813	0.30011854720870373	0.27104821937409146
Jdp2	-0.6560909429192163	0.6140375451679138	-0.07426376055536558	-0.3029091775086321
Jmjd1c	0.29641288762805523	-0.25638243914083453	-0.03402398244136683	0.07017418811196759
Jmjd4	-0.0113826765079345	-0.2376388189005553	0.6594628718085579	0.5838195963401993
Jmjd6	-0.07875704099860871	-0.8741409941412103	0.1666129430162555	0.032124567303936945
Jmjd7	-0.00593786143605915	0.2297641567003287	-0.3196303366258793	-0.04329848932002525
Jmjd8	-0.10569015566179012	0.0705310631881275	0.062312646056871444	-0.0883127398405345
Kansl1	-0.4087351653356089	0.4074581813747417	-0.02849892184099953	0.19284010201696158
Kansl2	0.21294017496950415	-0.0429177756369965	-0.013270710638533209	-0.3732945399779699
Kansl3	-0.9448363295474759	0.5878811626663382	-0.2651036132757391	-0.22321967254536135
Kat14	-0.02519014123394424	0.2897834435658205	-0.12919261297965212	0.13319870510894613
Kat2a	0.09348343566626598	0.014326895116319516	-0.11454450746094313	-0.37356282464925766
Kat2b	0.40058061687603636	0.14534018057776366	0.018508551788674204	0.0972001149927631
Kat5	-0.3361559979367816	-0.48601094046669774	0.7027666028483971	0.7815157502851854
Kat6a	1.0557005460716657	-0.23788791411953322	0.10391590522438121	0.28725910827083384
Kat6b	0.17411050145614082	-0.15076643353850208	0.24238337520592265	0.3811543447126145
Kat7	0.11994836127777282	0.07002948989922575	-0.08101508282161289	-0.7604412724092023
Kat8	-0.05994489734013128	-0.07737556581329103	-0.22169267790380767	0.11509294835870336
Kdm1a	0.7789474858801583	-0.6381711472570099	-0.5448425188616378	-1.0101604777383713
Kdm1b	0.3186603782791616	-0.36129566413391195	0.01659452548066742	-0.04269398119684311
Kdm2a	-0.8478438859639564	0.8572711941013861	0.1456024912584805	0.006428435031648379
Kdm2b	0.533325620230017	-0.005651647563329716	-0.26293494481776386	-0.4427836774519147
Kdm3a	-0.1360025516460499	-0.10026776771652206	0.18156107675513625	0.6148287185605515
Kdm3b	-0.2256860638491868	0.2426465064590326	-0.04898212640022078	-0.18044679782831066
Kdm4a	-0.5109857345917741	0.5444884898749348	0.07731288942908592	0.3811095136757423
Kdm4b	0.5287566551209645	-0.32325599713341563	0.19772807933795958	0.16164420041768654
Kdm4c	0.5380691157170688	-0.37189084085084473	0.1782391499713023	0.26434185668897897
Kdm4d	-0.09779557399906662	0.184019932617421	-0.013883563199687705	0.13846726663891332
Kdm4dl	-0.19211731927942743	0.37230158021553933	-0.4615418033588091	-0.17669090994984415
Kdm5a	-0.11410793270092279	-0.18337296558969882	-0.3802368343573766	-0.6744997290754298
Kdm5b	-0.17605620599575275	0.24614079602831818	-0.02408792458223553	0.041137161284438596
Kdm5c	0.35031171992093485	-0.24380146000396152	-0.5795035334196753	-0.5336013563960194
Kdm5d	-0.05441132993555172	0.3155336671061131	-0.01603355091365599	0.34253129151719425
Kdm6a	-0.911411375902091	1.3536123460848237	-0.1252873340514311	-0.1655493460083776
Kdm6b	0.1810715946725082	-0.17407090420725893	0.032990505373643175	0.11018181577299276
Kdm7a	0.12202965288220648	0.095410432030767	0.19366757802073056	0.24599584857899806
Kdm8	-0.6611337991346529	-0.2810812527353453	0.21731004149610714	-0.06976115812412309
Keap1	-0.3717790910378395	0.7753172565053483	-0.03676602578242497	-0.1377462553530061
Kmt2a	-0.796159107573701	0.6565097663407401	0.09943086315639604	0.011194931628032348
Kmt2b	0.007765821173332484	0.24565965754095298	0.11077925197536226	0.2592322989746307
Kmt2c	-0.2155876361968689	-0.04012881861617912	0.168098675727787	0.10603983584563827
Kmt2d	-0.9744851905658515	1.646188760469939	-0.570163666712198	-0.13158156762024817
Kmt2e	0.1541294538247083	-0.1418486475885268	-0.11908311645229264	0.6198912844463362
Kmt5a	0.3449257816420486	-0.5402237646003725	0.27443298903227026	-0.08595139168297421
Kmt5b	-0.8082054387071961	0.7013829755191173	0.011297468045185463	0.6870524183278076
Kmt5c	-0.3521331226575344	0.10701314500702967	0.19108583509712518	0.2556638829340309
L3mbtl1	-0.02496554913776622	-0.22402895863666705	0.31460447285746246	0.4131367126949275
L3mbtl2	0.18503113090119774	0.3862412933573729	-0.30385252990606976	-0.25532789294382047
L3mbtl3	-0.4410539136527382	1.307347887935175	-0.5174525627295451	-0.6714831062501568
L3mbtl4	0.1536018765595634	0.19042081652084772	-0.14839492389220166	-0.02811222618124683
LOC100041708	1.0579329337093024	-1.1337201816387221	-0.4917693361519868	-0.10013654955318607
LOC101055672	0.17458908728871303	-0.10700621637270857	-0.11819048432896273	-0.1554283276288846
LOC102639044	-0.07344727348966718	-0.847583963332422	-0.41126717959897796	-0.06208992061649621
LOC115487456	-0.18591736831279038	0.2169006158804666	0.2955827303436971	0.4814592066230654
LOC115488175	0.26670772374546114	-1.3546194930706288	-0.559441029888343	-0.6338152691888941
LOC115488337	0.02998270982807162	0.33355521062232674	-0.39762277674566054	-0.17224067307401106
LOC115489307	0.17458908728871303	-0.10700621637270857	-0.11819048432896273	-0.1554283276288846
LOC115489679	1.5076971106901134	-1.3499299640794167	0.03680762119704539	1.2534586231874218
LOC115489913	0.07256801515454137	0.5846132392516259	-0.9468207199984939	-0.1025942591781348
LOC115489966	0.13869596580768553	-0.163511247581389	-0.04574086283332779	-0.36903033694675774
LOC115490141	-0.17714783621083008	-0.401528379300799	-0.07084064399492646	0.2501487691065381
LOC115490444	-0.14688661880384624	0.2519095396917008	0.34049324791314084	0.03652563633444883
Las1l	0.11201945536428992	0.15541387830301176	-0.05383916734184354	0.5358502088661125
Lbr	-0.622351894202128	0.33846292506858017	0.06854722955252555	0.3211749673334014
Leo1	0.4032344169661381	0.10836012555672164	-0.03915260036579896	-0.358236146072572
Lrwd1	-0.22716589479737062	0.20247501891890984	-0.09165601235002192	0.2543502953696683
Macroh2a1	0.03410334184353405	0.13394003284181555	0.24847274485612234	0.3466517944381198
Macroh2a2	0.252784881065324	-0.06400603460912306	0.318881058257986	0.05672465925537267
Map3k7	0.36603237814231376	-0.2731399468722799	-1.3494962022842938	-3.009476775760979
Mapkapk3	0.12397984810464067	0.18456636300661	-0.14899823369641807	0.02122417294608116
Mastl	0.27331579189592753	-0.18882405863237461	-0.18979718843988755	0.1928236614944876
Max	0.28958173845987706	-0.35674193880461313	0.0794489131361041	-0.3703903979080099
Maz	0.13904545213039143	0.33177890436351504	-0.3272085053158728	-0.27506921863867256
Mbd1	-0.1290503804440725	0.10798384468310573	0.21739590708849751	0.3161011283258663
Mbd2	0.31790544688438876	0.10094618179150631	-0.2829304806815506	-0.1783727991336573
Mbd3	0.20749422262138165	-0.022170708775581083	-0.6302284373268597	-0.3728129385270645
Mbd3l1	-0.1748214481357784	0.35672477029016375	-0.2889151575191149	-0.02838342045511405
Mbd3l2	-0.029990297020884526	0.17087220261318392	0.04090880686170658	0.1029561366822745
Mbd4	-0.09542722335247522	0.44484035630993973	0.013857933888326254	0.06741885090847503
Mbd5	-0.05950727934735575	0.18401485353094357	-0.061778315500972014	0.15261240223388703
Mbd6	-0.6917916600807225	0.3704627702833479	0.14619173901524132	0.3386676522019301
Mbip	-0.34768877006919413	0.12786295853128285	-0.08875154981131166	-0.20791183017495904
Mbtd1	-0.16724900988667216	-0.07900051397091216	-0.1782694864067562	-0.444040398453408
Mcrs1	0.3220982887219644	-0.6839530219545963	0.007459998274420047	-0.03645624679130447
Mdc1	-0.16318358649805234	0.08075978489712125	0.2588110791698766	0.3357306723627382
Meaf6	-0.3782805486009813	-0.05816278446160861	-0.10058879218604073	-0.0890264965591832
Mecp2	-0.1749231740626215	0.01856316951915295	0.4973055328103713	0.47989204781443506
Men1	0.3307032593295167	-0.8719703504391031	-0.2301292693754117	-0.6707931174081637
Mettl1	0.10132552299886832	0.16426155732490066	0.14639832195307267	0.10606303311733416
Mettl11b	0.06713273249180461	0.020303200178712733	0.33090100346947	0.34965264010139224
Mettl14	-0.25211236467155934	-0.5057797759562046	0.4406744739521242	0.021978724471823252
Mettl15	0.16431102898829708	-0.01623325571166412	0.07319791796552293	-0.08394104583762986
Mettl16	-0.18799659096940968	0.3791073136178376	-0.001931775615797567	-0.1748296781646771
Mettl17	-0.16778694697079719	-0.17781993273433058	0.05741698779655924	0.07717954706410109
Mettl18	-0.240335388110222	0.3165619751706196	0.349428930364829	0.15583163227491303
Mettl2	0.25496475484726916	0.25494685528639466	0.36559664600582636	0.0377844167265731
Mettl21a	-0.22161527200463849	0.15702114067754158	0.36165251488571076	0.6239228009328293
Mettl21c	-0.15614689190776523	0.2993298852793789	0.13830997810584392	0.3634322332046855
Mettl22	0.090060400107087	0.009454479122303483	0.1981471518543206	0.37306538637993886
Mettl23	0.3555182511367152	-0.5262514955510498	0.36425445743966306	0.6282769127545035
Mettl24	-0.06473102801742327	-0.08230980518067116	0.18606908351027482	0.10268026343465524
Mettl25	0.13484287627828276	-0.15523367865180057	0.23132652162089584	0.14225513003953957
Mettl27	0.06847440685096585	-0.013299626202068204	0.2917914076593044	0.36098410676354836
Mettl3	-0.2732112334339401	-0.027621888661169453	0.39207175299605423	-0.05087735730824875
Mettl4	-0.23315463863603472	0.11687575859884967	0.21289387682458205	0.3116184545766013
Mettl5	0.3295349557048631	0.02696806600009274	-0.11372128721345283	-0.22826155501959566
Mettl6	0.45982450977720185	-0.07058902749181012	0.18255453269126284	0.1016197571477429
Mettl7b	-0.0501257303886673	0.13782639567835706	-0.18042906600003805	-0.175197636111767
Mettl8	-0.07742183986340571	0.2469677395904788	0.12630367379890492	0.06625921226859359
Mettl9	0.19353001779810666	0.05603455034603736	0.1070676228336221	-0.09978661977552243
